Ind_ID,CHILDREN,Annual_income,EDUCATION,Housing_type,Age,Employment_Year,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,GENDER_M,Marital_status_Married,Marital_status_Separated,Marital_status_Single / not married,Marital_status_Widow,Car_Owner_Y,Propert_Owner_Y,Type_Income_Pensioner,Type_Income_State servant,Type_Income_Working
5010781,1,157500,3,5,40,6.0,1,0,0,1,2.0,3,0,0,1,0,0,0,1,1,0,0,0
5022761,0,180000,1,5,27,4.0,1,0,0,1,5.0,2,0,0,1,0,0,0,0,1,0,0,1
5041980,0,211500,3,0,40,13.0,1,1,1,0,4.0,2,0,0,1,0,0,0,0,0,0,0,0
5113854,0,202500,1,5,42,23.0,1,1,0,0,4.0,1,0,1,0,0,1,0,0,0,0,0,1
5126612,0,180000,1,5,56,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,1,0,1,0,0
5132264,0,144000,1,5,41,6.0,1,0,1,0,4.0,2,0,0,1,0,0,0,0,0,0,0,1
5142136,2,144000,1,5,47,14.0,1,0,0,0,15.0,4,0,0,1,0,0,0,0,0,0,0,1
5088163,0,270000,1,5,35,3.0,1,0,0,0,2.0,1,0,0,0,0,1,0,0,1,0,0,1
5146086,0,148500,1,2,39,3.0,1,0,0,1,4.0,1,0,1,0,0,1,0,0,0,0,0,1
5139553,2,157500,3,5,37,17.0,1,0,1,0,15.0,4,0,0,1,0,0,0,1,1,0,0,0
5041474,0,90000,3,5,25,2.0,1,0,0,1,5.0,2,0,0,1,0,0,0,0,1,0,0,0
5025020,0,148500,1,5,59,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5118270,0,99000,1,0,54,15.0,1,1,0,0,15.0,2,0,0,1,0,0,0,0,0,0,0,1
5095324,0,315000,1,5,63,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5142290,1,162000,3,5,41,0.0,1,0,0,0,6.0,3,0,0,0,0,0,0,0,1,0,1,0
5148792,0,202500,1,5,48,15.0,1,0,0,0,8.0,1,0,0,0,0,0,1,0,1,0,0,0
5062031,0,225000,3,5,27,2.0,1,0,1,1,1.0,1,0,0,0,0,1,0,1,1,0,0,1
5088836,0,612000,1,5,34,10.0,1,0,0,1,6.0,2,0,0,1,0,0,0,0,1,0,1,0
5035418,0,292500,3,5,58,13.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5089896,0,67500,3,2,65,38.0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,1,1,0,0
5137407,0,157500,3,5,47,8.0,1,0,0,0,15.0,1,0,0,0,1,0,0,0,0,0,0,1
5086060,0,135000,1,5,56,26.0,1,0,1,0,2.0,2,0,0,1,0,0,0,0,1,0,1,0
5095117,0,67500,3,5,39,4.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5067419,0,144000,1,5,64,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5041307,0,90000,1,5,63,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5146401,0,112500,1,5,54,6.0,1,1,0,0,9.0,1,0,0,0,1,0,0,0,1,0,0,1
5105137,0,112500,1,5,27,3.0,1,0,0,0,4.0,1,0,0,0,0,1,0,0,1,0,0,1
5053388,0,135000,1,5,45,27.0,1,0,0,1,8.0,2,0,0,0,0,0,0,0,1,0,0,1
5146467,0,360000,3,5,27,5.0,1,0,0,0,1.0,2,0,1,1,0,0,0,1,0,0,1,0
5113082,1,112500,3,5,42,3.0,1,0,0,0,2.0,2,0,0,0,0,1,0,0,1,0,0,1
5052755,0,225000,1,5,29,3.0,1,0,0,0,8.0,2,0,1,0,0,0,0,0,1,0,0,1
5092436,0,112500,1,5,55,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5022243,0,202500,1,5,42,23.0,1,0,0,1,7.0,2,0,0,1,0,0,0,0,1,0,0,1
5113020,0,202500,1,5,40,6.0,1,0,0,0,2.0,2,0,1,1,0,0,0,1,1,0,1,0
5058267,1,225000,1,0,49,5.0,1,0,0,0,10.0,3,0,1,1,0,0,0,0,0,0,0,0
5037247,2,112500,1,5,33,3.0,1,0,0,0,4.0,4,0,1,1,0,0,0,1,1,0,0,1
5100461,1,202500,1,5,34,7.0,1,0,0,0,7.0,3,0,1,0,0,0,0,1,1,0,0,0
5096753,0,328500,3,5,41,7.0,1,1,1,0,1.0,2,0,1,1,0,0,0,1,0,0,0,1
5091778,2,112500,1,5,30,3.0,1,1,0,0,4.0,4,0,1,1,0,0,0,0,1,0,0,0
5038569,0,202500,1,5,55,1.0,1,0,1,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5069169,0,135000,1,5,28,3.0,1,0,0,1,5.0,2,0,1,1,0,0,0,1,1,0,0,1
5065820,1,157500,1,5,44,6.0,1,0,0,0,4.0,3,0,1,1,0,0,0,1,1,0,0,1
5091048,2,270000,3,5,42,6.0,1,0,0,1,18.0,4,0,0,1,0,0,0,0,1,0,0,0
5097134,0,157500,1,5,31,7.0,1,1,1,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5097106,0,193500,1,5,58,31.0,1,0,1,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1
5099877,0,103500,1,5,59,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5033884,0,90000,1,5,55,3.0,1,1,1,0,2.0,2,0,1,1,0,0,0,1,1,0,0,1
5097024,0,198000,3,5,37,8.0,1,0,0,0,8.0,2,0,1,1,0,0,0,1,0,0,0,0
5010412,0,202500,1,5,60,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5091144,0,225000,1,5,30,4.0,1,0,0,0,1.0,2,0,1,1,0,0,0,1,0,0,0,1
5088503,0,72000,3,5,60,2.0,1,0,0,0,14.0,2,0,1,1,0,0,0,1,1,0,0,1
5126142,2,202500,1,5,44,10.0,1,0,0,0,4.0,4,0,1,1,0,0,0,1,0,0,0,1
5067020,1,247500,1,5,47,3.0,1,0,0,1,4.0,3,0,0,0,0,0,0,1,1,0,0,1
5061076,0,157500,1,5,41,9.0,1,1,0,0,1.0,2,0,1,1,0,0,0,1,0,0,1,0
5126527,0,225000,1,0,34,1.0,1,0,1,0,15.0,2,0,0,1,0,0,0,0,0,0,1,0
5078931,0,112500,1,2,43,1.0,1,0,1,0,4.0,1,0,1,0,0,1,0,0,0,0,0,0
5125471,1,450000,3,5,48,5.0,1,0,0,0,1.0,3,0,1,1,0,0,0,1,1,0,0,0
5025207,1,180000,1,5,27,0.0,1,0,0,0,10.0,3,0,1,1,0,0,0,1,1,0,0,0
5042097,1,108000,1,5,39,11.0,1,0,1,0,1.0,2,0,0,0,1,0,0,0,0,0,0,1
5067653,0,787500,3,5,47,4.0,1,0,0,1,8.0,2,0,0,1,0,0,0,0,1,0,1,0
5089137,0,202500,1,0,39,15.0,1,0,1,0,1.0,2,0,0,0,0,0,0,1,0,0,0,0
5065601,0,157500,1,5,57,3.0,1,0,1,0,4.0,2,0,1,1,0,0,0,0,1,0,0,0
5112833,1,90000,1,0,36,3.0,1,0,1,1,5.0,2,0,0,0,1,0,0,0,1,0,0,1
5024636,0,270000,1,5,55,3.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1
5050549,2,225000,3,5,46,8.0,1,1,0,0,4.0,4,0,1,0,0,0,0,0,0,0,0,1
5065763,0,90000,1,5,40,2.0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1
5089269,0,72000,1,5,52,4.0,1,1,0,0,9.0,1,0,0,0,0,1,0,0,0,0,0,1
5061207,14,225000,1,5,49,5.0,1,0,0,0,10.0,15,0,1,0,1,0,0,1,1,0,0,1
5028684,0,157500,1,5,26,8.0,1,0,0,1,4.0,2,0,1,1,0,0,0,0,1,0,0,1
5028737,0,360000,1,5,34,11.0,1,0,0,0,8.0,2,0,1,1,0,0,0,0,1,0,0,0
5113406,0,450000,3,5,30,2.0,1,0,0,1,5.0,1,0,1,0,0,1,0,1,1,0,0,0
5025741,0,216000,3,2,33,1.0,1,0,1,0,5.0,2,0,0,1,0,0,0,1,0,0,0,1
5045992,0,157500,1,5,42,12.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,1,0,0,0
5054453,0,315000,3,5,49,3.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5024586,2,315000,1,5,34,3.0,1,0,0,0,8.0,4,0,0,1,0,0,0,1,1,0,1,0
5090701,0,594000,3,2,48,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0
5091929,0,135000,1,5,50,2.0,1,0,0,0,1.0,2,0,0,1,0,0,0,1,0,0,0,1
5149034,0,180000,3,5,48,3.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,1,0,1,0
5114114,0,157500,1,5,47,2.0,1,0,1,0,14.0,1,0,1,0,1,0,0,1,0,0,0,1
5142579,1,234000,1,5,57,8.0,1,0,0,0,1.0,2,0,0,0,0,1,0,1,1,0,0,1
5046035,0,99000,1,5,59,38.0,1,0,0,0,0.0,2,0,0,0,0,0,0,1,1,1,0,0
5050756,0,225000,1,5,49,11.0,1,1,0,0,10.0,2,0,1,1,0,0,0,1,0,0,0,0
5047853,1,292500,3,5,34,9.0,1,0,0,0,1.0,3,0,1,1,0,0,0,1,1,0,0,0
5009790,0,198000,1,5,60,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0
5135819,0,90000,1,5,53,8.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,1,0,0,0
5092287,0,247500,3,5,61,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5105743,2,112500,3,5,51,18.0,1,1,1,0,7.0,4,0,1,1,0,0,0,1,0,0,0,1
5028280,1,157500,2,0,33,8.0,1,0,0,0,1.0,3,0,0,1,0,0,0,0,0,0,0,0
5095896,1,112500,3,5,44,7.0,1,1,1,0,8.0,3,0,0,1,0,0,0,0,0,0,0,0
5024352,0,585000,1,0,46,5.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,0
5100027,0,180000,1,5,53,32.0,1,0,0,0,15.0,2,0,0,1,0,0,0,1,0,0,0,1
5028337,1,225000,3,0,38,15.0,1,0,0,0,4.0,2,0,0,0,0,1,0,1,0,0,0,1
5090788,1,225000,1,5,30,4.0,1,0,0,0,8.0,2,0,0,0,1,0,0,1,1,0,0,0
5046126,0,135000,1,5,56,8.0,1,1,1,0,8.0,2,0,0,1,0,0,0,0,1,0,0,1
5092265,0,112500,1,5,49,1.0,1,0,0,0,14.0,2,0,1,0,0,0,0,0,1,0,0,1
5143319,0,112500,1,5,57,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5114354,0,180000,1,2,27,8.0,1,1,0,0,1.0,2,0,1,1,0,0,0,1,0,0,0,0
5117248,2,112500,1,5,36,7.0,1,0,0,0,4.0,4,0,0,1,0,0,0,0,1,0,0,1
5024386,0,117000,1,2,37,4.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,0,0,0,1
5026178,0,135000,1,5,53,21.0,1,1,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5033439,2,270000,3,5,32,8.0,1,0,1,0,1.0,4,0,1,1,0,0,0,1,0,0,0,1
5089320,0,135000,3,5,32,2.0,1,1,1,1,7.0,2,0,0,1,0,0,0,1,0,0,0,0
5053872,1,157500,1,5,32,6.0,1,0,0,0,1.0,3,0,1,1,0,0,0,1,1,0,0,1
5091735,0,243000,1,5,40,6.0,1,0,0,0,5.0,1,0,0,0,0,1,0,1,1,0,0,1
5105791,0,121500,2,5,25,4.0,1,1,0,0,4.0,1,0,1,0,0,1,0,0,0,0,1,0
5125928,1,135000,1,5,32,2.0,1,0,0,0,4.0,3,0,1,1,0,0,0,0,1,0,0,1
5115662,0,225000,3,5,44,7.0,1,0,1,0,5.0,1,0,1,0,0,1,0,1,1,0,0,0
5029256,2,225000,3,5,37,3.0,1,0,0,0,10.0,4,0,1,1,0,0,0,1,1,0,0,1
5136029,0,112500,1,5,54,6.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,0,0,1,0
5037157,0,157500,1,5,63,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5046531,0,202500,3,5,55,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,0,1,0,0
5023177,1,337500,1,5,49,13.0,1,1,1,0,4.0,3,0,0,0,0,0,0,0,1,0,0,1
5021967,1,103500,1,5,32,3.0,1,0,0,0,5.0,3,0,0,1,0,0,0,0,0,0,0,1
5135530,0,99000,1,5,58,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5146534,1,67500,1,5,42,3.0,1,0,0,0,2.0,3,0,0,1,0,0,0,1,0,0,1,0
5126101,0,112500,1,5,58,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5088161,0,270000,1,5,35,3.0,1,0,0,0,2.0,1,0,0,0,0,1,0,0,1,0,0,1
5100394,1,315000,1,5,34,11.0,1,0,0,0,2.0,3,0,1,1,0,0,0,0,1,0,0,0
5079035,0,135000,0,5,62,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5095631,1,180000,3,5,31,1.0,1,0,0,0,10.0,3,0,1,1,0,0,0,1,0,0,0,1
5113647,0,225000,2,5,34,1.0,1,0,0,1,8.0,2,0,0,1,0,0,0,0,1,0,0,1
5046336,1,85500,1,5,28,2.0,1,1,0,0,6.0,3,0,0,0,0,0,0,0,0,0,0,1
5028781,0,135000,1,5,43,8.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1
5125730,1,119700,3,5,36,9.0,1,0,1,0,1.0,3,0,0,1,0,0,0,1,1,0,0,1
5023724,1,495000,1,5,28,1.0,1,0,1,0,4.0,3,0,1,1,0,0,0,1,0,0,0,1
5116369,0,112500,1,5,53,10.0,1,0,0,0,10.0,2,0,1,1,0,0,0,0,1,0,0,1
5062214,2,153000,3,5,36,4.0,1,0,0,0,6.0,4,0,0,1,0,0,0,0,1,0,0,0
5009023,2,216000,3,5,42,9.0,1,0,0,1,1.0,4,0,0,1,0,0,0,0,1,0,1,0
5029191,0,202500,1,5,36,8.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,1,0,0,1
5028946,0,90000,1,5,48,1.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,1,0
5068470,1,108000,1,5,42,2.0,1,0,0,0,15.0,3,0,0,1,0,0,0,0,0,0,0,0
5045828,0,270000,3,5,61,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5095930,0,76500,1,5,56,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5090049,0,69372,1,5,44,1.0,1,1,1,0,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5067730,1,135000,2,5,28,7.0,1,1,1,0,8.0,3,0,0,1,0,0,0,0,1,0,0,0
5092239,0,117000,1,5,57,6.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5105560,0,202500,1,5,46,12.0,1,0,0,1,5.0,2,0,0,0,0,0,0,0,1,0,0,0
5099914,2,126000,1,5,27,4.0,1,1,1,0,5.0,4,0,0,1,0,0,0,0,1,0,0,1
5053032,0,135000,1,5,57,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5150038,0,180000,1,0,35,4.0,1,0,0,0,10.0,1,0,1,0,0,1,0,0,0,0,0,1
5053678,0,225000,1,5,33,4.0,1,0,1,0,7.0,1,0,0,0,0,1,0,1,1,0,0,0
5087538,0,81000,3,5,27,5.0,1,0,1,0,4.0,1,0,1,0,0,1,0,0,1,0,0,0
5050440,1,157500,2,5,36,8.0,1,0,0,0,1.0,3,0,0,0,0,0,0,1,1,0,0,1
5096670,0,90000,1,5,59,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0
5061611,1,225000,1,5,31,2.0,1,0,1,0,10.0,3,0,1,1,0,0,0,1,1,0,0,1
5065342,0,157500,1,5,62,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5041066,0,103500,1,5,48,6.0,1,0,0,0,5.0,1,0,0,0,0,1,0,0,1,0,0,1
5105819,2,202500,3,5,32,1.0,1,0,0,0,8.0,4,0,1,1,0,0,0,1,0,0,0,0
5135460,3,37800,1,5,36,38.0,1,0,0,0,0.0,5,0,0,1,0,0,0,0,1,1,0,0
5009319,0,135000,1,5,55,38.0,1,0,1,1,0.0,2,0,0,1,0,0,0,1,0,1,0,0
5091006,0,157500,1,5,47,9.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,1,0,0,0
5050852,0,180000,3,5,26,4.0,1,0,0,0,7.0,1,0,1,0,0,1,0,0,0,0,0,0
5117202,0,135000,1,5,37,0.0,1,0,0,0,5.0,1,0,0,0,0,1,0,0,1,0,0,1
5074739,1,225000,3,5,36,10.0,1,0,0,0,2.0,3,0,1,1,0,0,0,0,1,0,0,1
5009472,0,157500,1,5,54,27.0,1,1,1,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5135378,0,387000,1,5,55,14.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,1,0,0,0
5135489,2,225000,1,5,28,9.0,1,0,0,0,4.0,4,0,1,1,0,0,0,1,1,0,0,1
5067016,0,225000,1,5,27,1.0,1,0,0,0,10.0,1,0,1,0,0,1,0,0,1,0,0,1
5024097,0,126000,2,5,33,14.0,1,1,0,0,2.0,1,0,0,0,0,1,0,1,0,0,1,0
5008865,2,135000,1,5,43,9.0,1,0,0,0,4.0,4,0,0,1,0,0,0,1,1,0,0,1
5116640,1,202500,1,5,43,2.0,1,0,0,1,1.0,3,0,0,1,0,0,0,0,1,0,0,1
5089770,2,225000,1,5,30,7.0,1,1,0,0,4.0,4,0,1,1,0,0,0,1,1,0,0,1
5009118,0,157500,3,0,43,1.0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0
5042296,1,202500,1,5,42,6.0,1,1,1,0,10.0,3,0,1,1,0,0,0,1,1,0,0,1
5010185,1,247500,1,5,46,18.0,1,0,1,0,4.0,2,0,1,0,0,1,0,0,0,0,0,1
5090509,0,225000,3,5,30,0.0,1,0,0,0,8.0,2,0,1,1,0,0,0,1,1,0,0,0
5113006,1,112500,1,5,54,6.0,1,0,0,0,4.0,3,0,1,1,0,0,0,1,0,0,0,1
5026368,1,112500,3,5,37,15.0,1,1,1,0,1.0,3,0,1,1,0,0,0,0,1,0,0,1
5095905,0,135000,1,5,42,4.0,1,0,0,0,2.0,1,0,0,0,0,1,0,0,0,0,1,0
5113440,0,207000,1,5,51,7.0,1,0,0,0,3.0,1,0,0,0,0,1,0,0,1,0,0,1
5069289,0,270000,2,5,41,9.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,1,0,0,0
5135938,2,315000,1,5,43,10.0,1,0,0,0,5.0,4,0,0,1,0,0,0,1,0,0,0,1
5118026,0,315000,1,5,37,9.0,1,0,1,0,7.0,2,0,0,1,0,0,0,0,0,0,0,0
5053524,0,112500,1,5,40,7.0,1,0,1,0,8.0,2,0,0,1,0,0,0,0,1,0,0,1
5010567,0,121500,3,5,28,5.0,1,0,0,1,5.0,2,0,0,1,0,0,0,1,1,0,0,1
5046003,1,225000,1,5,41,9.0,1,0,1,0,16.0,2,0,0,0,0,1,0,0,1,0,0,1
5118225,0,225000,1,4,57,9.0,1,0,0,0,4.0,2,0,1,0,0,0,0,1,0,0,0,1
5036187,1,157500,1,5,57,38.0,1,0,1,0,0.0,3,0,0,1,0,0,0,1,1,1,0,0
5050635,0,225000,1,5,37,8.0,1,0,0,0,8.0,2,0,0,1,0,0,0,0,0,0,1,0
5067444,0,135000,1,5,63,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5088805,0,225000,1,5,38,10.0,1,1,1,0,7.0,2,0,1,1,0,0,0,1,1,0,1,0
5117331,0,270000,1,5,41,6.0,1,0,1,0,5.0,1,0,0,0,1,0,0,1,1,0,0,0
5045113,0,202500,1,5,58,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5067281,1,135000,1,5,36,7.0,1,0,0,0,1.0,3,0,1,0,0,0,0,0,1,0,0,1
5137385,0,112500,1,5,64,38.0,1,0,1,0,0.0,2,0,0,0,0,0,0,0,0,1,0,0
5066832,0,157500,0,5,60,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,1,1,1,0,0
5041520,0,450000,3,5,44,2.0,1,1,1,0,1.0,1,0,1,0,1,0,0,1,1,0,0,0
5023092,0,202500,1,5,46,11.0,1,0,0,0,4.0,1,0,0,0,1,0,0,0,0,0,0,1
5079016,2,900000,3,5,27,3.0,1,0,0,0,8.0,4,0,1,1,0,0,0,1,1,0,0,0
5035682,0,135000,1,5,45,23.0,1,0,0,0,4.0,2,0,0,0,0,0,0,1,1,0,0,1
5139761,0,337500,3,5,65,21.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5041681,0,94500,1,5,43,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5033906,0,90000,1,5,50,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5029251,0,157500,3,5,38,12.0,1,1,0,0,4.0,2,0,1,1,0,0,0,0,1,0,0,1
5091824,0,270000,1,5,40,16.0,1,0,0,0,4.0,1,0,1,0,0,1,0,0,1,0,0,0
5132569,1,112500,1,5,41,4.0,1,0,1,0,5.0,3,0,0,0,0,0,0,0,1,0,0,0
5021490,0,135000,1,5,29,2.0,1,0,1,0,5.0,1,0,1,0,0,1,0,0,1,0,0,1
5035859,0,270000,1,5,58,7.0,1,0,0,0,6.0,1,0,0,0,0,1,0,0,1,0,0,0
5022025,0,112500,1,5,27,4.0,1,0,0,0,1.0,1,0,1,0,0,1,0,1,1,0,0,1
5116613,0,225000,1,5,32,10.0,1,0,0,0,1.0,2,0,1,1,0,0,0,0,1,0,0,0
5115884,0,54000,3,5,67,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5010303,0,189000,1,5,55,17.0,1,1,1,0,1.0,2,0,0,1,0,0,0,0,1,0,0,0
5142496,1,135000,3,5,42,8.0,1,0,0,0,16.0,3,0,0,1,0,0,0,1,1,0,0,0
5046398,0,157500,1,5,66,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0
5125585,0,121500,1,5,62,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5113302,1,180000,3,0,43,5.0,1,0,0,0,3.0,3,0,1,1,0,0,0,0,1,0,0,1
5139321,0,121500,3,5,66,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5053918,0,225000,3,5,40,7.0,1,0,0,0,8.0,2,0,0,0,0,0,0,1,0,0,0,1
5067102,0,180000,1,2,46,12.0,1,0,0,0,5.0,1,0,0,0,0,1,0,0,0,0,0,0
5022118,0,315000,1,5,54,3.0,1,0,0,0,4.0,2,0,1,1,0,0,0,0,1,0,0,1
5022954,0,112500,1,5,50,1.0,1,1,0,0,1.0,2,0,1,1,0,0,0,1,1,0,0,1
5047667,0,90000,1,5,24,1.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,0,0,0,0
5091718,0,90000,1,5,39,6.0,1,0,0,0,15.0,2,0,0,1,0,0,0,1,1,0,0,0
5009586,0,45000,1,5,39,2.0,1,0,1,0,5.0,1,0,0,0,1,0,0,0,0,0,0,1
5097170,0,180000,1,5,26,7.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,1,0
5022015,0,112500,1,5,27,4.0,1,0,0,0,1.0,1,0,1,0,0,1,0,1,1,0,0,1
5062594,1,135000,3,5,25,0.0,1,0,0,1,2.0,3,0,1,1,0,0,0,1,1,0,1,0
5028726,0,360000,1,5,34,11.0,1,0,0,0,8.0,2,0,1,1,0,0,0,0,1,0,0,0
5033831,0,135000,3,5,53,2.0,1,1,1,0,4.0,2,0,1,0,0,0,0,1,1,0,0,1
5046086,0,99000,1,5,58,6.0,1,0,0,0,1.0,2,0,0,1,0,0,0,1,1,0,0,1
5135946,0,270000,3,5,42,9.0,1,0,1,0,4.0,1,0,1,0,0,1,0,0,1,0,0,1
5149592,0,157500,3,5,34,5.0,1,0,1,0,2.0,2,0,0,1,0,0,0,0,1,0,0,1
5024103,0,270000,1,5,55,7.0,1,0,0,0,14.0,2,0,1,1,0,0,0,0,1,0,0,1
5009845,0,180000,1,5,44,0.0,1,1,0,0,14.0,2,0,1,1,0,0,0,1,0,0,0,1
5117716,0,315000,1,5,46,14.0,1,1,1,0,10.0,2,0,1,1,0,0,0,1,0,0,0,1
5096169,0,112500,1,5,54,2.0,1,0,0,0,7.0,2,0,0,1,0,0,0,0,0,0,0,0
5139823,0,108000,1,5,44,20.0,1,1,1,0,4.0,2,0,1,1,0,0,0,0,1,0,0,1
5067542,0,180000,1,5,58,7.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,0
5090871,2,225000,1,5,39,3.0,1,0,0,0,15.0,4,0,0,1,0,0,0,0,0,0,0,1
5033729,0,90000,1,5,33,15.0,1,1,1,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5037212,0,292500,3,5,35,6.0,1,0,0,0,7.0,2,0,1,1,0,0,0,1,1,0,1,0
5116319,2,157500,1,5,39,5.0,1,0,0,0,4.0,4,0,0,1,0,0,0,0,1,0,0,1
5146318,0,135000,1,5,40,4.0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1
5042082,0,315000,3,5,53,5.0,1,0,1,0,6.0,2,0,0,1,0,0,0,1,0,0,0,0
5091416,0,225000,3,5,44,8.0,1,1,1,0,8.0,2,0,0,1,0,0,0,0,1,0,0,1
5041675,1,333000,3,5,32,4.0,1,0,0,0,8.0,3,0,0,1,0,0,0,1,1,0,0,0
5048425,0,171000,1,5,54,23.0,1,0,1,0,6.0,1,0,0,0,0,1,0,0,1,0,0,1
5145965,2,130500,1,5,42,10.0,1,0,0,0,5.0,4,0,0,1,0,0,0,0,0,0,0,1
5126543,0,112500,1,5,28,9.0,1,0,0,0,4.0,2,0,0,1,0,0,0,1,0,0,0,1
5033881,1,202500,2,5,30,10.0,1,0,0,0,4.0,3,0,1,1,0,0,0,1,0,0,0,0
5068378,1,126000,3,5,35,4.0,1,1,1,1,5.0,3,0,0,1,0,0,0,0,1,0,0,1
5029194,0,225000,1,5,53,8.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5010025,0,135000,1,5,57,6.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5091016,1,112500,1,5,39,12.0,1,0,0,0,3.0,3,0,0,1,0,0,0,0,1,0,0,1
5149744,1,105750,1,0,35,4.0,1,0,0,0,9.0,3,0,0,1,0,0,0,0,1,0,0,1
5117561,0,135000,1,5,33,2.0,1,1,0,0,4.0,2,0,0,1,0,0,0,0,0,0,0,1
5089760,0,180000,3,5,22,2.0,1,0,0,1,1.0,1,0,1,0,0,1,0,1,1,0,1,0
5053642,0,360000,3,5,56,5.0,1,0,1,0,8.0,2,0,1,1,0,0,0,0,0,0,0,0
5089934,0,157500,1,5,53,14.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,0,0,0,0
5143465,0,90000,1,5,64,38.0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0
5125127,0,112500,1,5,44,5.0,1,1,1,0,8.0,1,0,0,0,0,1,0,0,1,0,0,1
